error_rate,support_threshold,TBR,TBR_transformed,TBR_transformed_smoothed,PBS,PBS_transformed,PBS_transformed_smoothed,counter,counter_transformed,counter_transformed_smoothed,smoothed_estimates
0.375,0.05,1,1,0,0.9974489795918368,0.9974489795918368,1.0,{'S': 1},{'S': 1},{'S': 0},{'S': 0.050003273001014634}
0.375,0.07500000000000001,1,1,0,0.9974489795918368,0.9974489795918368,1.0,{'S': 1},{'S': 1},{'S': 0},{'S': 0.07500327300101464}
0.375,0.1,1,1,0,0.9974489795918368,0.9974489795918368,1.0,{'S': 1},{'S': 1},{'S': 0},{'S': 0.10000327300101464}
0.375,0.125,1,1,0,0.9974489795918368,0.9974489795918368,1.0,{'S': 1},{'S': 1},{'S': 0},{'S': 0.12500327300101463}
0.375,0.15000000000000002,1,1,0,0.9974489795918368,0.9974489795918368,1.0,{'S': 1},{'S': 1},{'S': 0},{'S': 0.15000327300101465}
0.375,0.17500000000000002,1,1,0,0.9974489795918368,0.9974489795918368,1.0,{'S': 1},{'S': 1},{'S': 0},{'S': 0.17500327300101465}
0.375,0.2,1,1,0,0.9974489795918368,0.9974489795918368,1.0,{'S': 1},{'S': 1},{'S': 0},{'S': 0.20000327300101464}
0.375,0.225,1,1,0,0.9974489795918368,0.9974489795918368,1.0,{'S': 1},{'S': 1},{'S': 0},{'S': 0.22500327300101464}
0.375,0.25,1,1,0,0.9974489795918368,0.9974489795918368,1.0,{'S': 1},{'S': 1},{'S': 0},{'S': 0.2500032730010146}
0.375,0.275,1,1,0,0.9974489795918368,0.9974489795918368,1.0,{'S': 1},{'S': 1},{'S': 0},{'S': 0.2750032730010146}
0.375,0.30000000000000004,1,1,0,0.9974489795918368,0.9974489795918368,1.0,{'S': 1},{'S': 1},{'S': 0},{'S': 0.30000327300101465}
0.375,0.325,1,1,0,0.9974489795918368,0.9974489795918368,1.0,{'S': 1},{'S': 1},{'S': 0},{'S': 0.3250032730010146}
0.375,0.35000000000000003,1,1,0,0.9974489795918368,0.9974489795918368,1.0,{'S': 1},{'S': 1},{'S': 0},{'S': 0.35000327300101464}
0.375,0.375,1,1,0,0.9974489795918368,0.9974489795918368,1.0,{'S': 1},{'S': 1},{'S': 0},{'S': 0.3750032730010146}
0.375,0.4,1,0,0,0.9974489795918368,1.0,1.0,{'S': 1},{},{},{'S': 0.4000032730010146}
0.375,0.42500000000000004,1,0,0,0.9974489795918368,1.0,1.0,{'S': 1},{},{},{'S': 0.42500327300101465}
0.375,0.45,1,0,0,0.9974489795918368,1.0,1.0,{'S': 1},{},{},{'S': 0.4500032730010146}
0.375,0.47500000000000003,1,0,0,0.9974489795918368,1.0,1.0,{'S': 1},{},{},{'S': 0.47500327300101464}
0.375,0.5,1,0,0,0.9974489795918368,1.0,1.0,{'S': 1},{},{},{'S': 0.5000032730010147}
0.375,0.525,1,0,0,0.9974489795918368,1.0,1.0,{'S': 1},{},{},{'S': 0.5250032730010147}
0.375,0.55,1,0,0,0.9974489795918368,1.0,1.0,{'S': 1},{},{},{'S': 0.5500032730010147}
0.375,0.5750000000000001,1,0,0,0.9974489795918368,1.0,1.0,{'S': 1},{},{},{'S': 0.5750032730010147}
0.375,0.6000000000000001,1,0,0,0.9974489795918368,1.0,1.0,{'S': 1},{},{},{'S': 0.6000032730010147}
0.375,0.625,1,0,0,0.9974489795918368,1.0,1.0,{'S': 1},{},{},{'S': 0.6250032730010147}
0.375,0.65,1,0,0,0.9974489795918368,1.0,1.0,{'S': 1},{},{},{'S': 0.6500032730010147}
0.375,0.675,1,0,0,0.9974489795918368,1.0,1.0,{'S': 1},{},{},{'S': 0.6750032730010147}
0.375,0.7000000000000001,1,0,0,0.9974489795918368,1.0,1.0,{'S': 1},{},{},{'S': 0.7000032730010147}
0.375,0.7250000000000001,1,0,0,0.9974489795918368,1.0,1.0,{'S': 1},{},{},{'S': 0.7250032730010147}
0.375,0.75,1,0,0,0.9974489795918368,1.0,1.0,{'S': 1},{},{},{'S': 0.7500032730010147}
0.375,0.775,1,0,0,0.9974489795918368,1.0,1.0,{'S': 1},{},{},{'S': 0.7750032730010147}
0.375,0.8,1,0,0,0.9974489795918368,1.0,1.0,{'S': 1},{},{},{'S': 0.8000032730010147}
0.375,0.8250000000000001,1,0,0,0.9974489795918368,1.0,1.0,{'S': 1},{},{},{'S': 0.8250032730010147}
0.375,0.8500000000000001,1,0,0,0.9974489795918368,1.0,1.0,{'S': 1},{},{},{'S': 0.8500032730010147}
0.375,0.875,1,0,0,0.9974489795918368,1.0,1.0,{'S': 1},{},{},{'S': 0.8750032730010147}
0.375,0.9,1,0,0,0.9974489795918368,1.0,1.0,{'S': 1},{},{},{'S': 0.9000032730010147}
0.375,0.925,1,0,0,0.9974489795918368,1.0,1.0,{'S': 1},{},{},{'S': 0.9250032730010147}
0.375,0.9500000000000001,1,0,0,0.9974489795918368,1.0,1.0,{'S': 1},{},{},{'S': 0.9500032730010147}
0.375,0.9750000000000001,1,0,0,0.9974489795918368,1.0,1.0,{'S': 1},{},{},{'S': 0.9750032730010147}
0.375,1.0,1,0,0,0.9974489795918368,1.0,1.0,{'S': 1},{},{},{'S': 1.0000032730010147}
0.4,0.025,1,1,0,0.9974489795918368,0.9974489795918368,1.0,{'S': 1},{'S': 1},{'S': 0},{'S': 0.025003273001014632}
0.4,0.05,1,1,0,0.9974489795918368,0.9974489795918368,1.0,{'S': 1},{'S': 1},{'S': 0},{'S': 0.050003273001014634}
0.4,0.07500000000000001,1,1,0,0.9974489795918368,0.9974489795918368,1.0,{'S': 1},{'S': 1},{'S': 0},{'S': 0.07500327300101464}
0.4,0.1,1,1,0,0.9974489795918368,0.9974489795918368,1.0,{'S': 1},{'S': 1},{'S': 0},{'S': 0.10000327300101464}
0.4,0.125,1,1,0,0.9974489795918368,0.9974489795918368,1.0,{'S': 1},{'S': 1},{'S': 0},{'S': 0.12500327300101463}
0.4,0.15000000000000002,1,1,0,0.9974489795918368,0.9974489795918368,1.0,{'S': 1},{'S': 1},{'S': 0},{'S': 0.15000327300101465}
0.4,0.17500000000000002,1,1,0,0.9974489795918368,0.9974489795918368,1.0,{'S': 1},{'S': 1},{'S': 0},{'S': 0.17500327300101465}
0.4,0.2,1,1,0,0.9974489795918368,0.9974489795918368,1.0,{'S': 1},{'S': 1},{'S': 0},{'S': 0.20000327300101464}
0.4,0.225,1,1,0,0.9974489795918368,0.9974489795918368,1.0,{'S': 1},{'S': 1},{'S': 0},{'S': 0.22500327300101464}
0.4,0.25,1,1,0,0.9974489795918368,0.9974489795918368,1.0,{'S': 1},{'S': 1},{'S': 0},{'S': 0.2500032730010146}
0.4,0.275,1,1,0,0.9974489795918368,0.9974489795918368,1.0,{'S': 1},{'S': 1},{'S': 0},{'S': 0.2750032730010146}
0.4,0.30000000000000004,1,1,0,0.9974489795918368,0.9974489795918368,1.0,{'S': 1},{'S': 1},{'S': 0},{'S': 0.30000327300101465}
0.4,0.325,1,1,0,0.9974489795918368,0.9974489795918368,1.0,{'S': 1},{'S': 1},{'S': 0},{'S': 0.3250032730010146}
